Iteration,Average Episodic Length,Average Episodic Return,Episodic Return STD,Average Loss
545,200.0,-353.19,136.4933231194738,-0.00151
546,200.0,-295.0,157.52319636591855,-0.00267
547,200.0,-330.05,158.23930327541993,-0.00246
548,200.0,-300.62,164.81107715559236,-0.00079
549,200.0,-177.65,81.73843766494902,-0.00239
550,200.0,-268.46,158.67174351627048,-0.00187
551,200.0,-189.99,206.67039398217807,-0.00217
552,200.0,-366.58,144.35511738938467,-0.00132
553,200.0,-324.69,185.68224585127723,-0.00446
554,200.0,-308.39,272.1052130097531,-0.00221
555,200.0,-95.93,55.16933303600748,-0.00088
556,200.0,-252.04,164.75588020732113,-0.00492
557,200.0,-254.77,163.05798686851617,-0.00163
558,200.0,-206.74,130.17351798069703,-0.00263
559,200.0,-266.21,257.6779666860386,-0.00187
560,200.0,-407.86,295.42946991006187,-0.00376
561,200.0,-284.02,224.7700111933758,-0.00439
562,200.0,-193.67,119.2613698075502,-0.0019
563,200.0,-365.2,276.29793840863397,-0.00189
564,200.0,-363.22,192.54938194312052,-0.00276
565,200.0,-256.39,232.8241208247813,-0.00274
566,200.0,-233.05,140.58289258356365,-0.00164
567,200.0,-182.69,168.0141477803689,-0.00094
568,200.0,-293.14,150.77072068630432,-0.00363
569,200.0,-309.54,239.85576850969957,-0.00183
570,200.0,-346.39,242.35303178790534,-0.0027
571,200.0,-167.64,195.77506452771144,-0.00067
572,200.0,-174.27,135.02724901155074,-0.00332
573,200.0,-254.34,147.07849462355205,-0.0024
574,200.0,-194.99,156.35131294551317,-0.00124
575,200.0,-302.46,189.96980037110282,-0.00377
576,200.0,-242.81,139.67343388000157,-0.0011
577,200.0,-182.25,110.47450498265846,-0.00243
578,200.0,-207.64,176.82206795316378,-0.00265
579,200.0,-242.52,150.17236960997806,-0.00126
580,200.0,-214.52,143.3038261223763,-0.00194
581,200.0,-279.8,203.49472201778224,-0.00272
582,200.0,-188.44,138.802636307687,-0.00173
583,200.0,-213.87,154.67857791374075,-0.00359
584,200.0,-187.22,141.25485781849997,-0.00087
585,200.0,-241.5,109.18052670701927,-0.00236
586,200.0,-212.14,136.17600904073166,-0.00314
587,200.0,-159.04,118.43376584657851,-0.00195
588,200.0,-254.6,118.42293428302095,-0.00139
589,200.0,-217.02,92.41281111036935,-0.0014
590,200.0,-194.3,96.52135728001988,-0.00287
591,200.0,-274.29,115.44743824942937,-0.00242
592,200.0,-151.62,89.268129789494,-0.00233
593,200.0,-195.27,109.71647523562726,-0.00335
594,200.0,-226.44,124.11260741197627,-0.0006
595,200.0,-191.01,148.07931453565303,-0.00073
596,200.0,-196.59,82.4002475678678,-0.00146
597,200.0,-415.32,321.7588734975336,-0.00126
598,200.0,-200.62,124.36202900742623,-0.00255
599,200.0,-250.2,259.14999423388514,-0.00061
600,200.0,-314.41,306.51893028905965,-0.00056
601,200.0,-324.34,215.2496883354483,-0.00167
602,200.0,-263.96,248.65134698360325,-0.00329
603,200.0,-371.81,373.43908537917184,-0.00239
604,200.0,-453.78,445.11630544224096,-0.00211
605,200.0,-290.18,329.43207696647585,-0.00237
606,200.0,-427.32,337.62022478322586,-0.00102
607,200.0,-256.56,270.1741357940194,-0.00215
608,200.0,-308.69,377.552231852541,-0.00212
609,200.0,-528.7,443.99016005927393,-0.00114
610,200.0,-259.96,278.6879547050012,-0.00139
611,200.0,-566.82,426.5786178160085,-0.0014
612,200.0,-535.7,402.6585497893725,-0.00296
613,200.0,-377.91,320.2688976051037,-0.00161
614,200.0,-341.47,345.12809792248413,-0.00237
615,200.0,-219.24,124.57869589147987,-0.00297
616,200.0,-256.34,234.8231224815273,-0.00105
617,200.0,-174.77,175.41839621415832,-0.00151
618,200.0,-249.15,219.94864629235235,-0.00186
619,200.0,-278.62,199.96921909787514,-0.0015
620,200.0,-241.19,243.9407416474157,-0.0029
621,200.0,-331.21,210.34147660155796,-0.00142
622,200.0,-185.2,136.9885041793181,-0.00123
623,200.0,-199.9,185.29853492405232,-0.0023
624,200.0,-174.12,111.35443026879206,-0.00111
625,200.0,-232.21,215.25543593277433,-0.00178
626,200.0,-233.94,100.8572951111661,-0.00172
627,200.0,-255.03,150.90534882933324,-0.00097
628,200.0,-186.75,156.52247365811928,-0.00371
629,200.0,-265.22,115.59631391687384,-0.00072
630,200.0,-198.56,165.9948782263224,-0.0024
631,200.0,-219.53,135.27008298164463,-0.00199
632,200.0,-187.55,161.45260902302985,-0.00199
633,200.0,-231.73,116.86085073656992,-0.00157
634,200.0,-213.04,107.48817543956936,-0.00188
635,200.0,-175.98,114.25062685313414,-0.00143
636,200.0,-215.14,129.37718658410196,-0.00254
637,200.0,-277.02,129.04357743243017,-0.00234
638,200.0,-192.46,173.60217807732982,-0.00323
639,200.0,-222.31,110.45335202962751,-0.00116
640,200.0,-145.81,152.68743038750824,-0.0031
641,200.0,-227.05,218.51130415819128,-0.00267
642,200.0,-174.45,124.96633940988688,-0.00086
643,200.0,-202.73,109.90149664035917,-0.00138
644,200.0,-212.97,152.5726982205932,-0.0034
645,200.0,-267.88,213.94703768045494,-0.00158
646,200.0,-241.47,97.9278935452784,-0.00198
647,200.0,-117.72,65.63626689876497,-0.00081
648,200.0,-257.75,192.8045451864285,-0.00237
649,200.0,-186.97,135.92763261039883,-0.00261
650,200.0,-173.21,78.46329910205048,-0.00259
651,200.0,-240.75,125.85357250767797,-0.00217
652,200.0,-258.6,79.58244833656644,-0.00105
653,200.0,-228.9,147.53323380256833,-0.00255
654,200.0,-140.07,99.75093853447281,-0.00289
655,200.0,-215.45,146.03277468242973,-0.00039
656,200.0,-290.35,98.97667904285723,-0.00199
657,200.0,-173.96,124.46716130765193,-0.00068
658,200.0,-163.58,124.71665057859501,-0.00119
659,200.0,-183.09,81.50973333653492,-0.0021
660,200.0,-240.07,123.05607249422665,-0.00194
661,200.0,-205.91,110.76089001494117,-0.00246
662,200.0,-138.15,99.11830699229742,-0.00126
663,200.0,-228.5,173.93101417006812,-0.00059
664,200.0,-306.51,320.79203782067395,-0.00178
665,200.0,-170.05,78.80103620361494,-0.00353
666,200.0,-220.16,201.81179930969878,-0.0042
667,200.0,-256.49,271.882925285798,-0.00057
668,200.0,-457.76,363.7585260151912,-0.00134
669,200.0,-254.96,224.43279652700687,-0.00203
670,200.0,-557.2,413.5397161052378,-0.00164
671,200.0,-220.21,237.5524329949793,-0.00321
672,200.0,-252.45,263.8017890041459,-0.00151
673,200.0,-226.99,121.66307124583756,-0.00226
674,200.0,-303.96,289.1713271126731,-0.00073
675,200.0,-235.71,216.35753554342253,-0.00163
676,200.0,-249.95,92.89355346518411,-0.00286
677,200.0,-302.46,265.9873222836025,-0.00185
678,200.0,-187.28,141.03065640754468,-0.00275
679,200.0,-249.53,91.1835681793943,-0.00235
680,200.0,-245.17,149.72773352411303,-0.00039
681,200.0,-199.35,66.44048653902038,-0.00205
682,200.0,-226.92,122.85007967279378,-0.00335
683,200.0,-197.29,83.74148003532378,-0.00159
684,200.0,-261.88,148.56723247787642,-0.00188
685,200.0,-162.24,121.4737893749169,-0.00082
686,200.0,-193.47,79.7401183441243,-0.001
687,200.0,-219.78,115.65525143177612,-0.00185
688,200.0,-229.81,75.18378298356575,-0.00182
689,200.0,-211.76,126.67769545106914,-0.00184
690,200.0,-203.96,77.24046754046857,-0.00215
691,200.0,-188.93,165.00552283661347,-0.00399
692,200.0,-204.69,79.55003912013265,-0.00228
693,200.0,-226.07,93.89210280643958,-0.00104
694,200.0,-163.16,54.259989952738856,-0.00146
695,200.0,-202.4,73.31009952672667,-0.00141
696,200.0,-220.42,121.75266851236073,-0.00052
697,200.0,-237.69,120.66867982668695,-0.00304
698,200.0,-230.08,137.04388652855357,-0.00406
699,200.0,-198.15,124.2594872156135,-0.00411
700,200.0,-127.51,73.18665182265971,-0.00162
701,200.0,-220.78,142.29965208667224,-0.00166
702,200.0,-245.66,121.52204378506276,-0.00212
703,200.0,-135.96,117.86432877300328,-0.00247
704,200.0,-214.86,118.8420817021794,-0.00145
705,200.0,-192.13,129.93841437672066,-0.0017
706,200.0,-241.86,125.42372810626243,-0.00184
707,200.0,-248.47,196.9713373730927,-0.00374
708,200.0,-139.29,125.7597022444078,-0.00136
709,200.0,-209.26,138.0743715646526,-0.00236
710,200.0,-281.26,170.57462135899814,-0.00298
711,200.0,-207.44,137.27480697930145,-0.00019
712,200.0,-230.83,86.65121314541295,-0.0019
713,200.0,-151.18,76.90117055213061,-0.00085
714,200.0,-209.37,101.97449426277474,-0.00216
715,200.0,-185.62,126.09027575301158,-0.0005
716,200.0,-228.77,147.1627929079189,-0.00333
717,200.0,-207.42,121.21233899107942,-0.00079
718,200.0,-173.93,143.21280187448,-0.00209
719,200.0,-146.59,124.72109094951948,-0.00329
720,200.0,-195.91,160.4759565529827,-0.00381
721,200.0,-195.94,112.74903198696035,-0.00274
722,200.0,-214.2,86.71369928225522,-0.00151
723,200.0,-209.11,80.88254761669086,-0.00141
724,200.0,-204.68,93.6079714183354,-0.00329
725,200.0,-180.7,152.4333713221577,-0.00275
726,200.0,-201.23,151.51453969592498,-0.00284
727,200.0,-173.09,110.06780285499077,-0.00125
728,200.0,-138.33,65.0061979430505,-0.00185
729,200.0,-173.84,63.900054190351796,-0.00096
730,200.0,-171.57,109.27691693334533,-0.00262
731,200.0,-203.45,153.01413621062858,-0.00112
732,200.0,-188.55,145.29641728025763,-0.00373
733,200.0,-207.73,85.79715514166448,-0.00127
734,200.0,-290.19,132.7962987597241,-0.00159
735,200.0,-204.93,94.17644429405328,-0.00171
736,200.0,-170.37,120.65004727110276,-0.00111
737,200.0,-132.42,132.8361763405033,-0.0015
738,200.0,-182.72,112.38708242133585,-0.00121
739,200.0,-178.64,94.44011319954488,-0.0031
740,200.0,-179.74,120.40648237408746,-0.00192
741,200.0,-245.33,105.76601321288123,-0.00172
742,200.0,-267.12,97.83027101306735,-0.00254
743,200.0,-171.05,78.71262726363067,-0.0007
744,200.0,-153.15,122.28873625290753,-0.00157
745,200.0,-173.14,96.76018061424942,-0.00079
746,200.0,-238.99,173.25510012561537,-0.00439
747,200.0,-285.24,135.50413566337872,-0.00255
748,200.0,-196.18,112.87027917885347,-0.00194
749,200.0,-170.05,77.53297029214164,-0.00109
750,200.0,-229.6,130.4520964194075,-0.00182
751,200.0,-169.06,105.62875265415343,-0.00188
752,200.0,-170.25,95.41040536556731,-0.00297
753,200.0,-211.15,105.43125954086756,-0.00392
754,200.0,-270.65,86.38256360669058,-0.00121
755,200.0,-135.04,78.73969326147748,-0.00236
756,200.0,-181.64,109.2937008318471,-0.00129
757,200.0,-201.22,117.55311888765699,-0.00111
758,200.0,-183.51,84.88226412070368,-0.00085
759,200.0,-222.08,76.84084687854711,-0.00123
760,200.0,-244.4,168.45177884674996,-0.00135
761,200.0,-265.96,110.28690811318651,-0.00505
762,200.0,-216.52,129.3999160162366,-0.00147
763,200.0,-195.46,132.42585245753207,-0.00211
764,200.0,-253.38,134.34863730085902,-0.00224
765,200.0,-187.74,116.65661706996376,-0.00119
766,200.0,-188.91,130.8732893327898,-0.00169
767,200.0,-194.43,102.20113776948449,-0.00145
768,200.0,-204.68,105.80771071107333,-0.00289
769,200.0,-222.63,101.16481646160916,-0.00225
770,200.0,-197.25,126.27187560695548,-0.00086
771,200.0,-185.72,121.36459803502247,-0.00253
772,200.0,-197.41,115.3915925185924,-0.00141
773,200.0,-197.06,146.20240904985897,-0.00119
774,200.0,-180.31,91.50829903341413,-0.0019
775,200.0,-191.37,108.88588380991713,-0.00277
776,200.0,-168.98,118.35352620434291,-0.00278
777,200.0,-191.08,121.3441863748501,-0.00161
778,200.0,-191.95,112.22469609651388,-0.00153
779,200.0,-124.29,103.83319788303402,-0.00091
780,200.0,-206.84,124.51992245359331,-0.00333
781,200.0,-196.91,91.22694722288429,-0.00207
782,200.0,-200.62,119.66084415525071,-0.00195
783,200.0,-150.3,103.28586015254668,-0.00084
784,200.0,-182.67,109.00655108402658,-0.00269
785,200.0,-176.32,126.64277307767208,-0.00244
786,200.0,-184.43,122.14869108336806,-0.00299
787,200.0,-238.06,131.04799528546576,9e-05
788,200.0,-140.85,98.02272882763974,-0.00224
789,200.0,-200.11,127.8180650595313,-0.00197
790,200.0,-120.08,87.0329161798448,-0.00117
791,200.0,-230.16,90.65411387824692,-0.00234
792,200.0,-257.07,150.1452833380086,-0.00072
793,200.0,-180.87,90.47401425587161,-0.00214
794,200.0,-194.4,80.5946337587428,-0.00212
795,200.0,-151.42,104.6289537055489,-0.00088
796,200.0,-141.09,87.37179853803947,-0.0035
797,200.0,-149.1,123.79575121480838,-0.00318
798,200.0,-197.87,99.72775416281446,-0.00247
799,200.0,-208.5,101.07029437902557,-0.00239
800,200.0,-171.48,78.81325270729509,-0.00209
801,200.0,-182.99,107.16590834761476,-0.00078
802,200.0,-195.71,112.73409592078768,-0.00137
803,200.0,-147.83,85.35255978941235,-0.0019
804,200.0,-148.11,69.6676492500539,-0.00209
805,200.0,-183.53,82.21224040346216,-0.00218
806,200.0,-248.56,127.56892374385639,-0.00192
807,200.0,-124.49,126.3327314962361,-0.00249
808,200.0,-207.18,109.72810114806194,-0.00418
809,200.0,-112.42,81.25974258243224,-0.00183
810,200.0,-160.34,75.49959391873689,-0.00177
811,200.0,-243.62,83.91217142515896,-0.00114
812,200.0,-155.38,129.17368059843847,-0.00157
813,200.0,-147.98,87.74287944561935,-0.00267
814,200.0,-180.9,104.63573003568867,-0.00091
815,200.0,-138.19,86.27266524822636,-0.00195
816,200.0,-232.09,129.9574608902362,-0.0013
817,200.0,-226.38,147.63777086262095,-0.00287
818,200.0,-197.71,119.65673757557799,-0.00275
819,200.0,-135.82,32.70834686592443,-0.00342
820,200.0,-157.59,51.17790792228751,-0.00353
821,200.0,-188.08,107.76645415107379,-0.00132
822,200.0,-138.45,94.04100002134547,-0.00193
823,200.0,-170.1,122.35882535674912,-0.00199
824,200.0,-239.68,114.86976317635792,-0.00203
825,200.0,-149.09,128.74934492827188,-0.0021
826,200.0,-194.16,80.02576364740001,-0.0011
827,200.0,-241.44,142.21433206700098,-0.00381
828,200.0,-173.96,96.63876716872537,-0.00211
829,200.0,-189.33,116.6061378997227,-0.0025
830,200.0,-210.09,137.1661646905539,-0.00334
831,200.0,-225.31,102.44536050983368,-0.00122
832,200.0,-157.23,106.54547338539301,-0.00391
833,200.0,-147.7,98.27547116734002,-0.00225
834,200.0,-125.09,90.4153387146778,-0.00066
835,200.0,-158.53,73.83216392234061,-0.00163
836,200.0,-251.7,141.41502276071017,-0.00207
837,200.0,-201.24,92.427642133622,-0.00215
838,200.0,-195.39,124.50675577757465,-0.00188
839,200.0,-203.91,103.86963849914578,-0.0021
840,200.0,-186.06,98.08797067817117,-0.00148
841,200.0,-161.6,57.35810414964174,-0.0019
842,200.0,-168.72,103.58683430195573,-0.00235
843,200.0,-189.49,93.96204484374947,-0.00149
844,200.0,-159.8,150.21880590083194,-0.0042
845,200.0,-202.29,90.29468380192385,-0.00143
846,200.0,-245.79,91.49254190055674,-0.00235
847,200.0,-136.4,80.87747763005311,-0.00203
848,200.0,-169.89,107.02286010514835,-0.00199
849,200.0,-206.46,123.57303248766696,-0.00136
850,200.0,-195.43,83.19226401051338,-0.00216
851,200.0,-160.77,109.89071632427122,-0.00199
852,200.0,-158.11,121.57717604496274,-0.001
853,200.0,-156.5,91.3055523629054,-0.0019
854,200.0,-197.87,82.98749087826262,-0.0015
855,200.0,-182.89,64.28641926446315,-0.0022
856,200.0,-209.13,181.02291767508453,-0.00297
857,200.0,-170.8,119.98704840537003,-0.00319
858,200.0,-115.4,63.46583712071148,-0.00275
859,200.0,-197.48,156.05460516055766,-0.00109
860,200.0,-157.55,93.58129805966873,-0.00237
861,200.0,-170.0,94.64938208484936,-0.00187
862,200.0,-170.17,77.38207119529562,-0.00317
863,200.0,-265.11,156.658788310294,-0.00347
864,200.0,-139.28,111.59994550599922,-0.00156
865,200.0,-407.71,290.6491823695047,-0.00109
866,200.0,-342.75,291.8435163709368,-0.00165
867,200.0,-284.39,268.90612765151775,-0.0028
868,200.0,-264.69,209.11035288640718,-0.00204
869,200.0,-289.29,246.951665668994,-0.00226
870,200.0,-275.79,233.01394155188808,-0.00213
871,200.0,-185.35,170.27854176817894,-0.00196
872,200.0,-202.51,92.70088970252101,-0.00129
873,200.0,-296.35,215.13848121759148,-0.00253
874,200.0,-127.67,92.1873941199013,-0.00209
875,200.0,-171.76,101.50474052129842,-0.00107
876,200.0,-219.07,119.69587479412174,-0.00283
877,200.0,-147.5,65.15355665931091,-0.00316
878,200.0,-195.82,111.43053891151948,-0.00144
879,200.0,-204.87,98.3347766464925,-0.00309
880,200.0,-191.97,100.14412643707966,-0.00135
881,200.0,-176.93,104.89830822614748,-0.00186
882,200.0,-221.55,116.55896838925855,-0.00181
883,200.0,-179.64,80.74973241569921,-0.00185
884,200.0,-207.21,110.87046007199845,-0.00273
885,200.0,-194.07,80.57094152883504,-0.00361
886,200.0,-193.25,83.46425232842117,-0.00092
887,200.0,-138.67,83.87616161278852,-0.00366
888,200.0,-216.01,113.709799272638,-0.0052
889,200.0,-164.34,102.85196581232431,-0.00238
890,200.0,-182.76,122.88340867928554,-0.0022
891,200.0,-196.55,113.16631387890074,-0.00206
892,200.0,-169.52,118.87185411979948,-0.00144
893,200.0,-180.55,94.6693673345347,-0.0022
894,200.0,-147.73,85.8417375793286,-0.0043
895,200.0,-227.82,114.37447134551492,-0.00178
896,200.0,-80.72,59.10160409033843,-0.00136
897,200.0,-144.88,119.00349956718287,-0.00386
898,200.0,-221.96,130.12845358745443,-0.00164
899,200.0,-149.26,85.82723804763138,-0.00282
900,200.0,-195.99,102.66953639006148,-0.00182
901,200.0,-146.89,133.20514915129772,-0.00179
902,200.0,-145.2,132.5555027709921,-0.00233
903,200.0,-170.55,95.54477365279372,-0.00102
904,200.0,-161.86,118.91595249329586,-0.0012
905,200.0,-202.77,107.8540179893068,-0.00087
906,200.0,-174.18,107.12698982559782,-0.0042
907,200.0,-156.83,72.34527792872059,-0.00135
908,200.0,-186.64,125.14446050698585,-0.00154
909,200.0,-227.75,113.90484629425852,-0.00291
910,200.0,-190.71,122.02868316889757,-0.00237
911,200.0,-191.1,119.19690470480613,-0.00236
912,200.0,-140.14,127.94891085413373,-0.00212
913,200.0,-160.86,75.52934031719344,-0.00191
914,200.0,-175.73,86.83386261853923,-0.00207
915,200.0,-170.25,81.14386903504115,-0.00413
916,200.0,-100.1,66.72066607125528,-0.00072
917,200.0,-319.91,118.75632217887605,-0.00271
918,200.0,-141.17,103.99273324961663,-0.00143
919,200.0,-203.59,80.35611236780792,-0.0014
920,200.0,-124.29,102.05277721802688,-0.00188
921,200.0,-123.23,90.63626734974726,-0.00188
922,200.0,-145.59,45.37557436795314,-0.0004
923,200.0,-126.01,56.135618337556224,-0.00179
924,200.0,-193.52,95.505547020904,-0.00107
925,200.0,-192.4,92.21292909678083,-0.00298
926,200.0,-173.73,124.75680423554212,-0.00187
927,200.0,-135.71,80.90226794145751,-0.00094
928,200.0,-205.2,139.1683929350705,-0.00186
929,200.0,-167.09,106.0960299957527,-0.00125
930,200.0,-202.84,117.89819482432529,-0.00136
931,200.0,-148.11,146.7866206807163,-0.00228
